Id;name;Poder;Valor;Total_Poder
210;Dazzler;Light_Control;0,5;27
210;Dazzler;Levitation;0,5;27
210;Dazzler;Energy_Manipulation;0,5;27
210;Dazzler;Illusions;0,5;27
210;Dazzler;Resurrection;15,0;27
211;Deadman;Agility;0,5;81,5
211;Deadman;Lantern_Power_Ring;25,0;81,5
211;Deadman;Flight;0,5;81,5
211;Deadman;Stamina;0,5;81,5
211;Deadman;Possession;1,0;81,5
211;Deadman;Teleportation;12,5;81,5
211;Deadman;Magic;7,5;81,5
211;Deadman;Immortality;25,0;81,5
211;Deadman;Phasing;0,5;81,5
211;Deadman;Intangibility;0,5;81,5
211;Deadman;Levitation;0,5;81,5
211;Deadman;Invisibility;7,5;81,5
212;Deadpool;Agility;0,5;70,5
212;Deadpool;Accelerated_Healing;5,0;70,5
212;Deadpool;Dimensional_Awareness;0,5;70,5
212;Deadpool;Stealth;1,0;70,5
212;Deadpool;Marksmanship;0,5;70,5
212;Deadpool;Weapons_Master;2,5;70,5
212;Deadpool;Longevity;1,0;70,5
212;Deadpool;Stamina;0,5;70,5
212;Deadpool;Weapon_based_Powers;0,5;70,5
212;Deadpool;Teleportation;12,5;70,5
212;Deadpool;Immortality;25,0;70,5
212;Deadpool;Reflexes;0,5;70,5
212;Deadpool;Regeneration;12,5;70,5
212;Deadpool;Toxin_and_Disease_Resistance;2,5;70,5
212;Deadpool;Telepathy_Resistance;0,5;70,5
212;Deadpool;Mind_Control_Resistance;5,0;70,5
213;Deadshot;Stealth;1,0;4,5
213;Deadshot;Marksmanship;0,5;4,5
213;Deadshot;Weapons_Master;2,5;4,5
213;Deadshot;Stamina;0,5;4,5
214;Deathlok;Agility;0,5;10
214;Deathlok;Durability;0,5;10
214;Deathlok;Intelligence;0,5;10
214;Deathlok;Super_Strength;0,5;10
214;Deathlok;Stamina;0,5;10
214;Deathlok;Super_Speed;0,5;10
214;Deathlok;Enhanced_Memory;5,0;10
214;Deathlok;Reflexes;0,5;10
214;Deathlok;Vision_Telescopic;0,5;10
214;Deathlok;Vision_Microscopic;0,5;10
214;Deathlok;Vision_Infrared;0,5;10
215;Deathstroke;Agility;0,5;14,5
215;Deathstroke;Accelerated_Healing;5,0;14,5
215;Deathstroke;Durability;0,5;14,5
215;Deathstroke;Weapons_Master;2,5;14,5
215;Deathstroke;Longevity;1,0;14,5
215;Deathstroke;Super_Strength;0,5;14,5
215;Deathstroke;Super_Speed;0,5;14,5
215;Deathstroke;Weapon_based_Powers;0,5;14,5
215;Deathstroke;Enhanced_Senses;0,5;14,5
215;Deathstroke;Reflexes;0,5;14,5
215;Deathstroke;Toxin_and_Disease_Resistance;2,5;14,5
216;Demogoblin;Agility;0,5;15,5
216;Demogoblin;Super_Strength;0,5;15,5
216;Demogoblin;Telepathy;5,0;15,5
216;Demogoblin;Stamina;0,5;15,5
216;Demogoblin;Super_Speed;0,5;15,5
216;Demogoblin;Magic;7,5;15,5
216;Demogoblin;Reflexes;0,5;15,5
216;Demogoblin;Natural_Weapons;0,5;15,5
217;Destroyer;Super_Strength;0,5;10
217;Destroyer;Energy_Blasts;0,5;10
217;Destroyer;Size_Changing;1,0;10
217;Destroyer;Molecular_Manipulation;7,5;10
217;Destroyer;Levitation;0,5;10
218;Diamondback;Marksmanship;0,5;3
218;Diamondback;Weapons_Master;2,5;3
220;Doc Samson;Durability;0,5;1,5
220;Doc Samson;Super_Strength;0,5;1,5
220;Doc Samson;Stamina;0,5;1,5
221;Doctor Doom;Durability;0,5;52,5
221;Doctor Doom;Flight;0,5;52,5
221;Doctor Doom;Super_Strength;0,5;52,5
221;Doctor Doom;Energy_Blasts;0,5;52,5
221;Doctor Doom;Stamina;0,5;52,5
221;Doctor Doom;Astral_Travel;1,5;52,5
221;Doctor Doom;Super_Speed;0,5;52,5
221;Doctor Doom;Weapon_based_Powers;0,5;52,5
221;Doctor Doom;Electrokinesis;0,5;52,5
221;Doctor Doom;Teleportation;12,5;52,5
221;Doctor Doom;Magic;7,5;52,5
221;Doctor Doom;Dimensional_Travel;5,0;52,5
221;Doctor Doom;Summoning;0,5;52,5
221;Doctor Doom;Force_Fields;1,5;52,5
221;Doctor Doom;Time_Travel;20,0;52,5
222;Doctor Doom II;Flight;0,5;3,5
222;Doctor Doom II;Super_Strength;0,5;3,5
222;Doctor Doom II;Energy_Blasts;0,5;3,5
222;Doctor Doom II;Force_Fields;1,5;3,5
222;Doctor Doom II;Psionic_Powers;0,5;3,5
223;Doctor Fate;Accelerated_Healing;5,0;97,5
223;Doctor Fate;Dimensional_Awareness;0,5;97,5
223;Doctor Fate;Flight;0,5;97,5
223;Doctor Fate;Longevity;1,0;97,5
223;Doctor Fate;Super_Strength;0,5;97,5
223;Doctor Fate;Telepathy;5,0;97,5
223;Doctor Fate;Energy_Blasts;0,5;97,5
223;Doctor Fate;Super_Speed;0,5;97,5
223;Doctor Fate;Teleportation;12,5;97,5
223;Doctor Fate;Telekinesis;1,0;97,5
223;Doctor Fate;Dimensional_Travel;5,0;97,5
223;Doctor Fate;Phasing;0,5;97,5
223;Doctor Fate;Astral_Projection;1,5;97,5
223;Doctor Fate;Energy_Constructs;2,5;97,5
223;Doctor Fate;Mind_Control;7,5;97,5
223;Doctor Fate;Molecular_Manipulation;7,5;97,5
223;Doctor Fate;Illusions;0,5;97,5
223;Doctor Fate;Energy_Resistance;0,5;97,5
223;Doctor Fate;Magnetism;7,5;97,5
223;Doctor Fate;Time_Manipulation;15,0;97,5
223;Doctor Fate;Invisibility;7,5;97,5
223;Doctor Fate;Resurrection;15,0;97,5
224;Doctor Octopus;Agility;0,5;10
224;Doctor Octopus;Marksmanship;0,5;10
224;Doctor Octopus;Intelligence;0,5;10
224;Doctor Octopus;Super_Strength;0,5;10
224;Doctor Octopus;Stamina;0,5;10
224;Doctor Octopus;Super_Speed;0,5;10
224;Doctor Octopus;Weapon_based_Powers;0,5;10
224;Doctor Octopus;Technopath_Cyberpath;1,0;10
224;Doctor Octopus;Power_Suit;5,0;10
224;Doctor Octopus;Wallcrawling;0,5;10
225;Doctor Strange;Dimensional_Awareness;0,5;83
225;Doctor Strange;Flight;0,5;83
225;Doctor Strange;Longevity;1,0;83
225;Doctor Strange;Telepathy;5,0;83
225;Doctor Strange;Energy_Blasts;0,5;83
225;Doctor Strange;Teleportation;12,5;83
225;Doctor Strange;Telekinesis;1,0;83
225;Doctor Strange;Magic;7,5;83
225;Doctor Strange;Dimensional_Travel;5,0;83
225;Doctor Strange;Phasing;0,5;83
225;Doctor Strange;Astral_Projection;1,5;83
225;Doctor Strange;Summoning;0,5;83
225;Doctor Strange;Force_Fields;1,5;83
225;Doctor Strange;Hypnokinesis;0,5;83
225;Doctor Strange;Intangibility;0,5;83
225;Doctor Strange;Banish;1,5;83
225;Doctor Strange;Time_Travel;20,0;83
225;Doctor Strange;Illusions;0,5;83
225;Doctor Strange;Time_Manipulation;15,0;83
225;Doctor Strange;Invisibility;7,5;83
226;Domino;Agility;0,5;6,5
226;Domino;Marksmanship;0,5;6,5
226;Domino;Reflexes;0,5;6,5
226;Domino;Probability_Manipulation;5,0;6,5
228;Donna Troy;Flight;0,5;1,5
228;Donna Troy;Super_Strength;0,5;1,5
228;Donna Troy;Super_Speed;0,5;1,5
229;Doomsday;Agility;0,5;55
229;Doomsday;Accelerated_Healing;5,0;55
229;Doomsday;Cold_Resistance;2,0;55
229;Doomsday;Durability;0,5;55
229;Doomsday;Energy_Absorption;2,5;55
229;Doomsday;Super_Strength;0,5;55
229;Doomsday;Stamina;0,5;55
229;Doomsday;Super_Speed;0,5;55
229;Doomsday;Jump;0,5;55
229;Doomsday;Reflexes;0,5;55
229;Doomsday;Invulnerability;5,0;55
229;Doomsday;Self_Sustenance;0,5;55
229;Doomsday;Power_Absorption;5,0;55
229;Doomsday;Natural_Armor;0,5;55
229;Doomsday;Adaptation;0,5;55
229;Doomsday;Regeneration;12,5;55
229;Doomsday;Heat_Resistance;2,0;55
229;Doomsday;Natural_Weapons;0,5;55
229;Doomsday;Energy_Resistance;0,5;55
229;Doomsday;Resurrection;15,0;55
230;Doppelganger;Agility;0,5;13,5
230;Doppelganger;Accelerated_Healing;5,0;13,5
230;Doppelganger;Super_Strength;0,5;13,5
230;Doppelganger;Stamina;0,5;13,5
230;Doppelganger;Super_Speed;0,5;13,5
230;Doppelganger;Shapeshifting;5,0;13,5
230;Doppelganger;Reflexes;0,5;13,5
230;Doppelganger;Natural_Weapons;0,5;13,5
230;Doppelganger;Wallcrawling;0,5;13,5
231;Dormammu;Power_Augmentation;0,5;90,5
231;Dormammu;Super_Strength;0,5;90,5
231;Dormammu;Telepathy;5,0;90,5
231;Dormammu;Size_Changing;1,0;90,5
231;Dormammu;Stamina;0,5;90,5
231;Dormammu;Super_Speed;0,5;90,5
231;Dormammu;Darkforce_Manipulation;20,0;90,5
231;Dormammu;Teleportation;12,5;90,5
231;Dormammu;Magic;7,5;90,5
231;Dormammu;Dimensional_Travel;5,0;90,5
231;Dormammu;Shapeshifting;5,0;90,5
231;Dormammu;Immortality;25,0;90,5
231;Dormammu;Molecular_Manipulation;7,5;90,5
232;Dr Manhattan;Accelerated_Healing;5,0;114
232;Dr Manhattan;Durability;0,5;114
232;Dr Manhattan;Energy_Absorption;2,5;114
232;Dr Manhattan;Flight;0,5;114
232;Dr Manhattan;Longevity;1,0;114
232;Dr Manhattan;Intelligence;0,5;114
232;Dr Manhattan;Super_Strength;0,5;114
232;Dr Manhattan;Energy_Blasts;0,5;114
232;Dr Manhattan;Duplication;0,5;114
232;Dr Manhattan;Size_Changing;1,0;114
232;Dr Manhattan;Density_Control;1,0;114
232;Dr Manhattan;Super_Speed;0,5;114
232;Dr Manhattan;Teleportation;12,5;114
232;Dr Manhattan;Telekinesis;1,0;114
232;Dr Manhattan;Immortality;25,0;114
232;Dr Manhattan;Phasing;0,5;114
232;Dr Manhattan;Invulnerability;5,0;114
232;Dr Manhattan;Energy_Constructs;2,5;114
232;Dr Manhattan;Force_Fields;1,5;114
232;Dr Manhattan;Self_Sustenance;0,5;114
232;Dr Manhattan;Precognition;1,0;114
232;Dr Manhattan;Intangibility;0,5;114
232;Dr Manhattan;Molecular_Manipulation;7,5;114
232;Dr Manhattan;Energy_Manipulation;0,5;114
232;Dr Manhattan;Time_Travel;20,0;114
232;Dr Manhattan;Omnilingualism;0,5;114
232;Dr Manhattan;Time_Manipulation;15,0;114
232;Dr Manhattan;Matter_Absorption;5,0;114
232;Dr Manhattan;Molecular_Dissipation;1,5;114
233;Drax the Destroyer;Agility;0,5;15
233;Drax the Destroyer;Accelerated_Healing;5,0;15
233;Drax the Destroyer;Cold_Resistance;2,0;15
233;Drax the Destroyer;Durability;0,5;15
233;Drax the Destroyer;Weapons_Master;2,5;15
233;Drax the Destroyer;Super_Strength;0,5;15
233;Drax the Destroyer;Stamina;0,5;15
233;Drax the Destroyer;Enhanced_Senses;0,5;15
233;Drax the Destroyer;Self_Sustenance;0,5;15
233;Drax the Destroyer;Heat_Resistance;2,0;15
233;Drax the Destroyer;Enhanced_Smell;0,5;15
234;Ego;Energy_Absorption;2,5;3,5
234;Ego;Super_Strength;0,5;3,5
234;Ego;Super_Speed;0,5;3,5
236;Electro;Super_Speed;0,5;1,5
236;Electro;Electrokinesis;0,5;1,5
236;Electro;Electrical_Transport;0,5;1,5
237;Elektra;Agility;0,5;16,5
237;Elektra;Stealth;1,0;16,5
237;Elektra;Danger_Sense;2,5;16,5
237;Elektra;Marksmanship;0,5;16,5
237;Elektra;Weapons_Master;2,5;16,5
237;Elektra;Intelligence;0,5;16,5
237;Elektra;Telepathy;5,0;16,5
237;Elektra;Peak_Human_Condition;3,0;16,5
237;Elektra;Hypnokinesis;0,5;16,5
237;Elektra;Telepathy_Resistance;0,5;16,5
239;Elongated Man;Agility;0,5;7,5
239;Elongated Man;Durability;0,5;7,5
239;Elongated Man;Size_Changing;1,0;7,5
239;Elongated Man;Shapeshifting;5,0;7,5
239;Elongated Man;Elasticity;0,5;7,5
240;Emma Frost;Durability;0,5;25
240;Emma Frost;Super_Strength;0,5;25
240;Emma Frost;Telepathy;5,0;25
240;Emma Frost;Density_Control;1,0;25
240;Emma Frost;Stamina;0,5;25
240;Emma Frost;Possession;1,0;25
240;Emma Frost;Camouflage;0,5;25
240;Emma Frost;Astral_Projection;1,5;25
240;Emma Frost;Psionic_Powers;0,5;25
240;Emma Frost;Mind_Control;7,5;25
240;Emma Frost;Natural_Armor;0,5;25
240;Emma Frost;Illusions;0,5;25
240;Emma Frost;Telepathy_Resistance;0,5;25
240;Emma Frost;Mind_Control_Resistance;5,0;25
241;Enchantress;Accelerated_Healing;5,0;34,5
241;Enchantress;Durability;0,5;34,5
241;Enchantress;Flight;0,5;34,5
241;Enchantress;Super_Strength;0,5;34,5
241;Enchantress;Teleportation;12,5;34,5
241;Enchantress;Enhanced_Senses;0,5;34,5
241;Enchantress;Magic;7,5;34,5
241;Enchantress;Element_Control;0,5;34,5
241;Enchantress;Phasing;0,5;34,5
241;Enchantress;Fire_Control;2,5;34,5
241;Enchantress;Reflexes;0,5;34,5
241;Enchantress;Energy_Constructs;2,5;34,5
241;Enchantress;Intangibility;0,5;34,5
241;Enchantress;Illusions;0,5;34,5
245;Etrigan;Accelerated_Healing;5,0;41,5
245;Etrigan;Durability;0,5;41,5
245;Etrigan;Super_Strength;0,5;41,5
245;Etrigan;Energy_Blasts;0,5;41,5
245;Etrigan;Enhanced_Senses;0,5;41,5
245;Etrigan;Magic;7,5;41,5
245;Etrigan;Jump;0,5;41,5
245;Etrigan;Immortality;25,0;41,5
245;Etrigan;Precognition;1,0;41,5
245;Etrigan;Natural_Weapons;0,5;41,5
246;Evil Deadpool;Agility;0,5;70,5
246;Evil Deadpool;Accelerated_Healing;5,0;70,5
246;Evil Deadpool;Dimensional_Awareness;0,5;70,5
246;Evil Deadpool;Stealth;1,0;70,5
246;Evil Deadpool;Marksmanship;0,5;70,5
246;Evil Deadpool;Weapons_Master;2,5;70,5
246;Evil Deadpool;Longevity;1,0;70,5
246;Evil Deadpool;Stamina;0,5;70,5
246;Evil Deadpool;Weapon_based_Powers;0,5;70,5
246;Evil Deadpool;Teleportation;12,5;70,5
246;Evil Deadpool;Immortality;25,0;70,5
246;Evil Deadpool;Reflexes;0,5;70,5
246;Evil Deadpool;Regeneration;12,5;70,5
246;Evil Deadpool;Toxin_and_Disease_Resistance;2,5;70,5
246;Evil Deadpool;Telepathy_Resistance;0,5;70,5
246;Evil Deadpool;Mind_Control_Resistance;5,0;70,5
247;Evilhawk;Accelerated_Healing;5,0;15
247;Evilhawk;Durability;0,5;15
247;Evilhawk;Flight;0,5;15
247;Evilhawk;Super_Strength;0,5;15
247;Evilhawk;Energy_Blasts;0,5;15
247;Evilhawk;Weapon_based_Powers;0,5;15
247;Evilhawk;Force_Fields;1,5;15
247;Evilhawk;Power_Suit;5,0;15
247;Evilhawk;Vision_Telescopic;0,5;15
247;Evilhawk;Vision_Infrared;0,5;15
248;Exodus;Accelerated_Healing;5,0;56
248;Exodus;Flight;0,5;56
248;Exodus;Telepathy;5,0;56
248;Exodus;Energy_Blasts;0,5;56
248;Exodus;Teleportation;12,5;56
248;Exodus;Telekinesis;1,0;56
248;Exodus;Astral_Projection;1,5;56
248;Exodus;Psionic_Powers;0,5;56
248;Exodus;Mind_Blast;1,5;56
248;Exodus;Regeneration;12,5;56
248;Exodus;Illusions;0,5;56
248;Exodus;Resurrection;15,0;56
249;Fabian Cortez;Power_Augmentation;0,5;0,5
250;Falcon;Flight;0,5;6,5
250;Falcon;Telepathy;5,0;6,5
250;Falcon;Animal_Oriented_Powers;0,5;6,5
250;Falcon;Gliding;0,5;6,5
251;Fallen One II;Accelerated_Healing;5,0;65
251;Fallen One II;Durability;0,5;65
251;Fallen One II;Energy_Absorption;2,5;65
251;Fallen One II;Flight;0,5;65
251;Fallen One II;Super_Strength;0,5;65
251;Fallen One II;Telepathy;5,0;65
251;Fallen One II;Energy_Blasts;0,5;65
251;Fallen One II;Size_Changing;1,0;65
251;Fallen One II;Super_Speed;0,5;65
251;Fallen One II;Darkforce_Manipulation;20,0;65
251;Fallen One II;Enhanced_Senses;0,5;65
251;Fallen One II;Phasing;0,5;65
251;Fallen One II;Invulnerability;5,0;65
251;Fallen One II;Self_Sustenance;0,5;65
251;Fallen One II;Gravity_Control;1,5;65
251;Fallen One II;Energy_Manipulation;0,5;65
251;Fallen One II;Time_Travel;20,0;65
251;Fallen One II;Illusions;0,5;65
252;Faora;Accelerated_Healing;5,0;23
252;Faora;Durability;0,5;23
252;Faora;Energy_Absorption;2,5;23
252;Faora;Flight;0,5;23
252;Faora;Longevity;1,0;23
252;Faora;Intelligence;0,5;23
252;Faora;Super_Strength;0,5;23
252;Faora;Stamina;0,5;23
252;Faora;Super_Speed;0,5;23
252;Faora;Enhanced_Senses;0,5;23
252;Faora;Jump;0,5;23
252;Faora;Invulnerability;5,0;23
252;Faora;Enhanced_Hearing;0,5;23
252;Faora;Hypnokinesis;0,5;23
252;Faora;Vision_Telescopic;0,5;23
252;Faora;Vision_Microscopic;0,5;23
252;Faora;Super_Breath;0,5;23
252;Faora;Vision_Heat;2,5;23
252;Faora;Vision_X_Ray;0,5;23
253;Feral;Agility;0,5;9
253;Feral;Accelerated_Healing;5,0;9
253;Feral;Super_Strength;0,5;9
253;Feral;Super_Speed;0,5;9
253;Feral;Animal_Oriented_Powers;0,5;9
253;Feral;Enhanced_Senses;0,5;9
253;Feral;Jump;0,5;9
253;Feral;Reflexes;0,5;9
253;Feral;Natural_Weapons;0,5;9
254;Fighting Spirit;Flight;0,5;6
254;Fighting Spirit;Super_Strength;0,5;6
254;Fighting Spirit;Invulnerability;5,0;6
255;Fin Fang Foom;Accelerated_Healing;5,0;21
255;Fin Fang Foom;Durability;0,5;21
255;Fin Fang Foom;Flight;0,5;21
255;Fin Fang Foom;Longevity;1,0;21
255;Fin Fang Foom;Super_Strength;0,5;21
255;Fin Fang Foom;Telepathy;5,0;21
255;Fin Fang Foom;Stamina;0,5;21
255;Fin Fang Foom;Possession;1,0;21
255;Fin Fang Foom;Shapeshifting;5,0;21
255;Fin Fang Foom;Substance_Secretion;2,0;21
256;Firebird;Flight;0,5;31,5
256;Firebird;Energy_Blasts;0,5;31,5
256;Firebird;Immortality;25,0;31,5
256;Firebird;Fire_Control;2,5;31,5
256;Firebird;Fire_Resistance;0,5;31,5
256;Firebird;Energy_Manipulation;0,5;31,5
256;Firebird;Heat_Resistance;2,0;31,5
257;Firelord;Durability;0,5;6,5
257;Firelord;Flight;0,5;6,5
257;Firelord;Energy_Blasts;0,5;6,5
257;Firelord;Fire_Control;2,5;6,5
257;Firelord;Energy_Manipulation;0,5;6,5
257;Firelord;Heat_Resistance;2,0;6,5
258;Firestar;Flight;0,5;3
258;Firestar;Energy_Blasts;0,5;3
258;Firestar;Enhanced_Senses;0,5;3
258;Firestar;Heat_Generation;0,5;3
258;Firestar;Energy_Manipulation;0,5;3
258;Firestar;Energy_Resistance;0,5;3
259;Firestorm;Vision_Thermal;0,5;47
260;Firestorm;Durability;0,5;47
260;Firestorm;Energy_Absorption;2,5;47
260;Firestorm;Flight;0,5;47
260;Firestorm;Super_Strength;0,5;47
260;Firestorm;Energy_Blasts;0,5;47
260;Firestorm;Density_Control;1,0;47
260;Firestorm;Shapeshifting;5,0;47
260;Firestorm;Phasing;0,5;47
260;Firestorm;Fire_Control;2,5;47
260;Firestorm;Enhanced_Memory;5,0;47
260;Firestorm;Energy_Constructs;2,5;47
260;Firestorm;Self_Sustenance;0,5;47
260;Firestorm;Psionic_Powers;0,5;47
260;Firestorm;Molecular_Manipulation;7,5;47
260;Firestorm;Heat_Generation;0,5;47
260;Firestorm;Regeneration;12,5;47
260;Firestorm;Energy_Manipulation;0,5;47
260;Firestorm;Heat_Resistance;2,0;47
260;Firestorm;Vision_Telescopic;0,5;47
260;Firestorm;Vision_Microscopic;0,5;47
260;Firestorm;Vision_X_Ray;0,5;47
262;Flash;Accelerated_Healing;5,0;14,5
262;Flash;Energy_Absorption;2,5;14,5
262;Flash;Flight;0,5;14,5
262;Flash;Longevity;1,0;14,5
262;Flash;Stamina;0,5;14,5
262;Flash;Super_Speed;0,5;14,5
262;Flash;Enhanced_Senses;0,5;14,5
262;Flash;Phasing;0,5;14,5
262;Flash;Reflexes;0,5;14,5
262;Flash;Energy_Constructs;2,5;14,5
262;Flash;Self_Sustenance;0,5;14,5
264;Flash II;Agility;0,5;58
264;Flash II;Accelerated_Healing;5,0;58
264;Flash II;Energy_Absorption;2,5;58
264;Flash II;Flight;0,5;58
264;Flash II;Longevity;1,0;58
264;Flash II;Energy_Blasts;0,5;58
264;Flash II;Stamina;0,5;58
264;Flash II;Super_Speed;0,5;58
264;Flash II;Enhanced_Senses;0,5;58
264;Flash II;Phasing;0,5;58
264;Flash II;Reflexes;0,5;58
264;Flash II;Energy_Constructs;2,5;58
264;Flash II;Self_Sustenance;0,5;58
264;Flash II;Time_Travel;20,0;58
264;Flash II;Speed_Force;22,5;58
265;Flash III;Accelerated_Healing;5,0;42,5
265;Flash III;Flight;0,5;42,5
265;Flash III;Longevity;1,0;42,5
265;Flash III;Super_Strength;0,5;42,5
265;Flash III;Stamina;0,5;42,5
265;Flash III;Super_Speed;0,5;42,5
265;Flash III;Enhanced_Senses;0,5;42,5
265;Flash III;Dimensional_Travel;5,0;42,5
265;Flash III;Phasing;0,5;42,5
265;Flash III;Reflexes;0,5;42,5
265;Flash III;Energy_Constructs;2,5;42,5
265;Flash III;Self_Sustenance;0,5;42,5
265;Flash III;Power_Absorption;5,0;42,5
265;Flash III;Time_Travel;20,0;42,5
266;Flash IV;Accelerated_Healing;5,0;38,5
266;Flash IV;Super_Speed;0,5;38,5
266;Flash IV;Dimensional_Travel;5,0;38,5
266;Flash IV;Enhanced_Memory;5,0;38,5
266;Flash IV;Reflexes;0,5;38,5
266;Flash IV;Energy_Constructs;2,5;38,5
266;Flash IV;Time_Travel;20,0;38,5
267;Forge;Intelligence;0,5;8
267;Forge;Magic;7,5;8
268;Franklin Richards;Agility;0,5;166
268;Franklin Richards;Dimensional_Awareness;0,5;166
268;Franklin Richards;Durability;0,5;166
268;Franklin Richards;Flight;0,5;166
268;Franklin Richards;Longevity;1,0;166
268;Franklin Richards;Intelligence;0,5;166
268;Franklin Richards;Super_Strength;0,5;166
268;Franklin Richards;Telepathy;5,0;166
268;Franklin Richards;Energy_Blasts;0,5;166
268;Franklin Richards;Duplication;0,5;166
268;Franklin Richards;Stamina;0,5;166
268;Franklin Richards;Super_Speed;0,5;166
268;Franklin Richards;Teleportation;12,5;166
268;Franklin Richards;Telekinesis;1,0;166
268;Franklin Richards;Immortality;25,0;166
268;Franklin Richards;Astral_Projection;1,5;166
268;Franklin Richards;Invulnerability;5,0;166
268;Franklin Richards;Force_Fields;1,5;166
268;Franklin Richards;Animation;0,5;166
268;Franklin Richards;Precognition;1,0;166
268;Franklin Richards;Molecular_Manipulation;7,5;166
268;Franklin Richards;Energy_Manipulation;0,5;166
268;Franklin Richards;Time_Travel;20,0;166
268;Franklin Richards;Illusions;0,5;166
268;Franklin Richards;Omnipotent;50,0;166
268;Franklin Richards;Telepathy_Resistance;0,5;166
268;Franklin Richards;Time_Manipulation;15,0;166
268;Franklin Richards;Grim_Reaping;0,5;166
268;Franklin Richards;Reality_Warping;12,5;166
270;Frenzy;Cold_Resistance;2,0;10
270;Frenzy;Super_Strength;0,5;10
270;Frenzy;Stamina;0,5;10
270;Frenzy;Invulnerability;5,0;10
270;Frenzy;Heat_Resistance;2,0;10
271;Frigga;Super_Strength;0,5;8
271;Frigga;Magic;7,5;8
272;Galactus;Accelerated_Healing;5,0;150
272;Galactus;Dimensional_Awareness;0,5;150
272;Galactus;Durability;0,5;150
272;Galactus;Energy_Absorption;2,5;150
272;Galactus;Flight;0,5;150
272;Galactus;Marksmanship;0,5;150
272;Galactus;Longevity;1,0;150
272;Galactus;Intelligence;0,5;150
272;Galactus;Super_Strength;0,5;150
272;Galactus;Telepathy;5,0;150
272;Galactus;Energy_Blasts;0,5;150
272;Galactus;Size_Changing;1,0;150
272;Galactus;Stamina;0,5;150
272;Galactus;Super_Speed;0,5;150
272;Galactus;Teleportation;12,5;150
272;Galactus;Telekinesis;1,0;150
272;Galactus;Energy_Beams;0,5;150
272;Galactus;Dimensional_Travel;5,0;150
272;Galactus;Immortality;25,0;150
272;Galactus;Invulnerability;5,0;150
272;Galactus;Force_Fields;1,5;150
272;Galactus;Psionic_Powers;0,5;150
272;Galactus;Molecular_Manipulation;7,5;150
272;Galactus;Regeneration;12,5;150
272;Galactus;Levitation;0,5;150
272;Galactus;Energy_Manipulation;0,5;150
272;Galactus;Power_Cosmic;40,0;150
272;Galactus;Toxin_and_Disease_Resistance;2,5;150
272;Galactus;Portal_Creation;0,5;150
272;Galactus;Grim_Reaping;0,5;150
272;Galactus;Resurrection;15,0;150
272;Galactus;Vitakinesis;0,5;150
273;Gambit;Agility;0,5;3
273;Gambit;Telekinesis;1,0;3
273;Gambit;Psionic_Powers;0,5;3
273;Gambit;Energy_Manipulation;0,5;3
273;Gambit;Telepathy_Resistance;0,5;3
274;Gamora;Agility;0,5;13,5
274;Gamora;Accelerated_Healing;5,0;13,5
274;Gamora;Durability;0,5;13,5
274;Gamora;Stealth;1,0;13,5
274;Gamora;Marksmanship;0,5;13,5
274;Gamora;Weapons_Master;2,5;13,5
274;Gamora;Intelligence;0,5;13,5
274;Gamora;Super_Strength;0,5;13,5
274;Gamora;Stamina;0,5;13,5
274;Gamora;Super_Speed;0,5;13,5
274;Gamora;Enhanced_Senses;0,5;13,5
274;Gamora;Reflexes;0,5;13,5
274;Gamora;Telepathy_Resistance;0,5;13,5
275;Garbage Man;Accelerated_Healing;5,0;5
277;General Zod;Accelerated_Healing;5,0;23
277;General Zod;Durability;0,5;23
277;General Zod;Energy_Absorption;2,5;23
277;General Zod;Flight;0,5;23
277;General Zod;Longevity;1,0;23
277;General Zod;Intelligence;0,5;23
277;General Zod;Super_Strength;0,5;23
277;General Zod;Stamina;0,5;23
277;General Zod;Super_Speed;0,5;23
277;General Zod;Enhanced_Senses;0,5;23
277;General Zod;Jump;0,5;23
277;General Zod;Invulnerability;5,0;23
277;General Zod;Enhanced_Hearing;0,5;23
277;General Zod;Hypnokinesis;0,5;23
277;General Zod;Vision_Telescopic;0,5;23
277;General Zod;Vision_Microscopic;0,5;23
277;General Zod;Super_Breath;0,5;23
277;General Zod;Vision_Heat;2,5;23
277;General Zod;Vision_X_Ray;0,5;23
278;Genesis;Projection;0,5;1
278;Genesis;Psionic_Powers;0,5;1
279;Ghost Rider;Agility;0,5;36
279;Ghost Rider;Accelerated_Healing;5,0;36
279;Ghost Rider;Durability;0,5;36
279;Ghost Rider;Marksmanship;0,5;36
279;Ghost Rider;Longevity;1,0;36
279;Ghost Rider;Super_Strength;0,5;36
279;Ghost Rider;Energy_Blasts;0,5;36
279;Ghost Rider;Stamina;0,5;36
279;Ghost Rider;Super_Speed;0,5;36
279;Ghost Rider;Weapon_based_Powers;0,5;36
279;Ghost Rider;Magic;7,5;36
279;Ghost Rider;Shapeshifting;5,0;36
279;Ghost Rider;Fire_Control;2,5;36
279;Ghost Rider;Invulnerability;5,0;36
279;Ghost Rider;Psionic_Powers;0,5;36
279;Ghost Rider;Fire_Resistance;0,5;36
279;Ghost Rider;Heat_Generation;0,5;36
279;Ghost Rider;Heat_Resistance;2,0;36
279;Ghost Rider;Magic_Resistance;2,5;36
280;Ghost Rider II;Durability;0,5;6
280;Ghost Rider II;Super_Strength;0,5;6
280;Ghost Rider II;Fire_Control;2,5;6
280;Ghost Rider II;Fire_Resistance;0,5;6
